Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12127;Vallibona;0;0;0;0;0;0;0;0;0;0;0;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12128;Vilafamés;83;<5;9;28;0;23;22;7;20;<5;48;<5
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12129;Villafranca del Cid/Vilafranca;135;<5;14;38;<5;19;60;6;70;6;47;6
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12130;Villahermosa del Río;16;0;<5;7;0;<5;<5;<5;<5;0;7;<5
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12131;Villamalur;<5;0;<5;0;0;0;<5;0;<5;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12132;Vilanova d'Alcolea;27;<5;<5;7;<5;5;8;<5;<5;<5;18;<5
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12133;Villanueva de Viver;<5;0;0;<5;0;0;0;<5;0;0;0;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12134;Vilar de Canes;<5;0;<5;0;0;<5;<5;<5;0;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12135;Vila-real;3377;109;453;712;104;843;1156;83;586;209;2202;297
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12136;Vilavella, la;66;7;10;17;0;23;9;6;17;<5;39;<5
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12137;Villores;<5;<5;0;0;0;<5;<5;0;0;0;<5;<5
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12138;Vinaròs;1853;55;228;475;61;405;629;96;142;148;1368;99
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12139;Vistabella del Maestrazgo;22;<5;<5;6;0;5;9;7;<5;<5;13;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12140;Viver;103;0;21;25;<5;22;32;5;12;5;76;5
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12141;Zorita del Maestrazgo;<5;0;0;<5;0;0;0;0;<5;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12142;Zucaina;6;<5;0;<5;0;<5;0;0;<5;0;5;0
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12901;Alquerías del Niño Perdido;159;<5;21;40;7;38;49;6;23;7;112;11
202301;Enero de 2023;10;Comunitat Valenciana;12;Castellón/Castelló;12902;Sant Joan de Moró;254;10;34;51;9;65;85;9;59;14;156;16
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46001;Ademuz;71;6;8;19;5;17;16;<5;6;11;46;5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46002;Ador;99;<5;19;21;<5;17;34;<5;7;6;83;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46003;Atzeneta d'Albaida;68;<5;6;17;<5;10;29;0;23;<5;37;5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46004;Agullent;163;5;14;42;<5;32;69;<5;65;<5;86;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46005;Alaquàs;2405;106;297;460;92;549;901;20;348;151;1629;257
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46006;Albaida;382;20;41;69;7;87;158;<5;118;14;216;30
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46007;Albal;1213;52;165;274;44;257;421;34;191;70;848;70
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46008;Albalat de la Ribera;187;7;30;45;<5;52;50;13;33;18;114;9
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46009;Albalat dels Sorells;219;9;27;45;<5;52;82;0;23;14;171;11
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46010;Albalat dels Tarongers;72;<5;9;18;<5;17;26;0;5;6;56;5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46011;Alberic;642;28;86;96;34;180;218;68;71;32;402;69
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46012;Alborache;97;6;12;23;<5;22;30;<5;14;5;66;10
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46013;Alboraya;1062;46;162;237;38;201;378;11;125;57;816;53
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46014;Albuixech;236;12;22;56;8;52;86;5;37;16;166;12
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46015;Alcàsser;613;35;84;114;20;169;191;22;81;51;404;55
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46016;Alcàntera de Xúquer;56;<5;13;11;<5;16;12;7;8;<5;35;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46017;Alzira;3078;132;420;578;147;805;996;160;474;152;2030;262
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46018;Alcublas;37;<5;5;5;0;8;17;<5;<5;<5;33;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46019;Alcúdia, l';512;25;69;84;34;159;141;53;70;21;323;45
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46020;Alcúdia de Crespins, l';380;17;41;79;12;81;150;16;70;32;244;18
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46021;Aldaia;2401;77;276;493;90;555;910;32;400;171;1608;190
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46022;Alfafar;1841;70;235;427;56;398;655;27;248;116;1332;118
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46023;Alfauir;18;0;<5;9;<5;<5;5;<5;<5;<5;14;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46024;Alfara de la Baronia;42;<5;<5;15;<5;7;13;<5;<5;6;31;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46025;Alfara del Patriarca;168;7;23;41;<5;37;56;6;18;11;123;10
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46026;Alfarp;64;<5;10;9;5;14;23;<5;8;5;43;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46027;Alfarrasí;49;0;8;8;<5;10;22;<5;12;<5;32;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46028;Algar de Palancia;29;0;<5;10;<5;5;11;<5;<5;<5;24;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46029;Algemesí;1601;79;235;315;88;453;431;108;310;98;946;139
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46030;Algimia de Alfara;54;<5;8;10;<5;13;18;<5;7;<5;40;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46031;Alginet;755;24;117;149;27;201;237;46;85;32;535;57
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46032;Almàssera;449;11;51;102;9;105;171;8;79;35;303;24
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46033;Almiserà;20;<5;<5;6;0;<5;7;<5;<5;0;16;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46034;Almoines;163;11;25;28;13;45;41;<5;14;8;133;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46035;Almussafes;462;18;63;98;13;128;142;6;82;9;304;61
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46036;Alpuente;28;0;<5;9;<5;5;10;<5;<5;<5;21;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46037;Alqueria de la Comtessa, l';95;<5;11;23;6;20;31;<5;6;5;80;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46038;Andilla;15;0;5;<5;0;<5;5;<5;0;0;11;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46039;Anna;130;5;23;33;7;18;44;8;21;13;84;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46040;Antella;68;<5;15;9;<5;23;18;6;<5;<5;52;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46041;Aras de los Olmos;13;0;<5;5;0;<5;<5;0;<5;<5;9;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46042;Aielo de Malferit;207;11;25;52;8;42;69;11;76;11;104;5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46043;Aielo de Rugat;<5;0;<5;<5;0;0;0;<5;0;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46044;Ayora;349;15;42;71;14;65;142;16;57;18;245;13
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46045;Barxeta;62;6;9;14;<5;14;17;<5;6;6;46;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46046;Barx;62;<5;6;22;<5;11;19;<5;5;8;46;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46047;Bèlgida;32;<5;<5;7;<5;9;11;<5;5;0;25;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46048;Bellreguard;265;6;26;69;12;70;82;10;21;20;211;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46049;Bellús;15;<5;<5;<5;0;<5;7;0;<5;<5;12;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46050;Benagéber;7;0;<5;0;<5;<5;<5;<5;<5;0;5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46051;Benaguasil;853;33;116;167;29;209;299;24;140;73;569;47
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46052;Benavites;24;<5;<5;<5;0;5;8;0;<5;0;19;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46053;Beneixida;23;<5;<5;7;<5;5;5;<5;0;<5;20;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46054;Benetússer;1126;30;141;242;29;246;438;14;155;74;821;62
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46055;Beniarjó;97;<5;13;24;<5;27;28;<5;14;7;73;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46056;Beniatjar;9;0;<5;5;0;<5;<5;0;<5;0;6;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46057;Benicolet;22;0;6;<5;0;7;6;<5;<5;0;19;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46058;Benifairó de les Valls;85;<5;15;16;5;30;17;0;5;10;64;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46059;Benifairó de la Valldigna;52;<5;9;11;<5;7;23;<5;<5;<5;39;5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46060;Benifaió;657;14;87;140;26;143;247;19;127;35;423;53
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46061;Beniflá;43;<5;<5;9;<5;9;15;0;<5;<5;39;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46062;Benigànim;267;7;40;61;6;54;99;17;67;10;162;11
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46063;Benimodo;107;<5;17;20;<5;30;34;5;18;7;70;7
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46064;Benimuslem;44;<5;8;8;<5;9;15;5;6;<5;30;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46065;Beniparrell;141;<5;19;37;<5;22;59;0;28;7;102;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46066;Benirredrà;70;0;17;15;<5;17;19;0;7;<5;61;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46067;Benisanó;144;<5;15;47;<5;30;47;7;16;21;92;8
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46068;Benissoda;30;0;5;6;<5;<5;16;0;9;0;20;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46069;Benisuera;6;0;<5;<5;0;0;<5;0;<5;<5;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46070;Bétera;1305;48;172;294;35;275;481;26;115;105;1020;39
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46071;Bicorp;37;<5;7;6;0;6;17;<5;<5;5;29;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46072;Bocairent;192;<5;22;51;<5;27;86;0;64;21;100;7
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46073;Bolbaite;93;<5;15;22;<5;18;35;7;18;<5;58;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46074;Bonrepòs i Mirambell;211;<5;29;48;7;55;69;<5;33;12;151;12
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46075;Bufali;8;0;<5;0;0;<5;5;0;5;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46076;Bugarra;18;0;<5;<5;<5;5;6;<5;0;<5;15;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46077;Buñol;577;23;64;143;12;146;189;16;99;30;407;25
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46078;Burjassot;3246;125;488;715;107;769;1042;44;287;276;2526;113
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46079;Calles;31;<5;7;6;<5;5;11;<5;<5;<5;25;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46080;Camporrobles;65;<5;10;10;<5;13;28;13;<5;<5;41;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46081;Canals;940;17;122;188;18;174;421;47;199;72;575;47
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46082;Canet d'En Berenguer;267;17;42;51;<5;64;89;0;25;14;203;25
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46083;Carcaixent;1338;43;157;244;60;342;492;70;164;78;916;110
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46084;Càrcer;76;<5;8;18;6;19;21;8;7;7;53;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46085;Carlet;1008;55;147;170;61;299;276;125;122;54;581;126
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46086;Carrícola;5;<5;<5;<5;<5;0;0;<5;0;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46087;Casas Altas;8;<5;<5;<5;0;<5;0;0;<5;<5;5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46088;Casas Bajas;7;0;0;<5;0;<5;<5;0;<5;0;6;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46089;Casinos;155;<5;19;42;<5;35;55;7;26;10;110;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46090;Castelló de Rugat;80;<5;13;17;<5;20;26;<5;13;10;52;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46091;Castellonet de la Conquesta;<5;0;<5;<5;0;<5;0;0;0;0;<5;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46092;Castielfabib;20;<5;0;9;0;<5;6;<5;0;<5;16;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46093;Catadau;142;5;19;35;7;37;39;8;21;9;101;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46094;Catarroja;2042;56;251;424;61;468;782;31;314;132;1470;95
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46095;Caudete de las Fuentes;32;<5;6;9;0;5;11;8;6;<5;15;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46096;Cerdà;28;<5;6;<5;<5;10;6;0;<5;<5;21;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46097;Cofrentes;20;0;<5;<5;<5;5;8;0;0;<5;19;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46098;Corbera;156;9;19;39;7;37;45;8;26;7;112;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46099;Cortes de Pallás;35;<5;<5;11;<5;10;9;0;<5;<5;31;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46100;Cotes;12;<5;<5;<5;0;<5;6;0;0;<5;11;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46101;Quart de les Valls;43;<5;<5;7;0;14;16;0;5;<5;36;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46102;Quart de Poblet;1886;63;253;397;45;415;713;20;221;139;1443;63
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46103;Quartell;56;<5;11;6;<5;17;18;0;7;<5;41;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46104;Quatretonda;99;<5;21;20;<5;21;31;10;15;6;67;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46105;Cullera;1554;37;221;382;41;328;545;39;151;109;1163;92
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46106;Chelva;113;5;14;32;<5;27;32;<5;8;<5;86;11
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46107;Chella;178;5;22;50;<5;32;65;11;15;17;127;8
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46108;Chera;36;<5;6;10;<5;9;8;<5;5;<5;25;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46109;Cheste;434;14;61;90;14;115;140;32;62;31;265;44
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46110;Xirivella;2251;101;293;502;73;469;813;30;326;182;1521;192
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46111;Chiva;969;38;122;199;39;224;347;28;143;48;682;68
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46112;Chulilla;39;<5;6;13;<5;<5;12;<5;<5;<5;25;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46113;Daimús;175;7;25;46;5;32;60;0;16;5;150;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46114;Domeño;40;0;<5;7;5;12;13;0;6;<5;29;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46115;Dos Aguas;22;<5;<5;7;<5;<5;7;0;<5;0;17;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46116;Eliana, l';852;24;111;205;18;168;326;6;100;41;672;33
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46117;Emperador;30;<5;<5;6;<5;6;10;0;<5;<5;25;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46118;Enguera;316;8;50;72;9;47;130;14;43;22;221;16
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46119;Ènova, l';50;<5;8;9;<5;12;17;<5;<5;<5;40;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46120;Estivella;70;<5;6;16;0;19;27;<5;9;0;59;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46121;Estubeny;7;<5;0;<5;0;<5;<5;0;0;<5;6;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46122;Faura;164;8;24;28;<5;42;58;<5;19;10;121;10
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46123;Favara;134;7;14;28;<5;26;56;<5;18;11;93;11
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46124;Fontanars dels Alforins;40;0;6;<5;0;11;21;<5;8;<5;27;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46125;Fortaleny;56;<5;7;10;0;13;24;0;5;<5;48;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46126;Foios;384;11;44;97;11;95;126;13;64;21;272;14
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46127;Font d'En Carròs, la;222;9;26;57;16;57;57;5;17;25;166;9
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46128;Font de la Figuera, la;107;<5;14;19;<5;26;45;<5;17;<5;81;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46129;Fuenterrobles;38;<5;5;8;<5;9;14;6;7;0;23;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46130;Gavarda;51;<5;11;8;<5;20;9;<5;6;<5;38;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46131;Gandia;6025;209;823;1320;194;1371;2108;159;458;380;4849;179
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46132;Genovés;150;<5;19;17;6;34;71;<5;27;13;103;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46133;Gestalgar;31;<5;<5;10;<5;8;7;<5;<5;<5;24;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46134;Gilet;190;<5;25;44;13;41;64;7;23;8;139;13
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46135;Godella;588;25;87;153;15;121;187;<5;51;59;465;10
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46136;Godelleta;199;9;29;51;5;41;64;11;26;10;135;17
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46137;Granja de la Costera, la;9;0;<5;0;0;<5;<5;0;<5;0;8;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46138;Guadasséquies;27;<5;<5;5;<5;8;11;<5;10;0;14;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46139;Guadassuar;221;11;26;43;7;65;69;11;37;13;150;10
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46140;Guardamar de la Safor;26;0;<5;7;<5;<5;10;0;<5;<5;22;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46141;Higueruelas;19;<5;<5;6;0;<5;6;<5;<5;0;14;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46142;Jalance;33;<5;6;<5;0;9;12;<5;<5;<5;26;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46143;Xeraco;244;7;40;57;9;67;64;5;17;15;205;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46144;Jarafuel;44;<5;6;15;<5;<5;14;<5;<5;<5;32;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46145;Xàtiva;2118;85;307;434;66;485;741;80;244;130;1546;118
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46146;Xeresa;65;0;16;10;<5;19;18;0;5;<5;56;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46147;Llíria;1836;66;268;391;80;439;592;54;188;141;1303;150
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46148;Loriguilla;106;<5;14;25;<5;31;29;<5;14;11;76;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46149;Losa del Obispo;23;0;5;6;<5;6;5;<5;<5;<5;14;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46150;Llutxent;107;5;20;29;5;20;28;5;11;15;76;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46151;Llocnou d'En Fenollet;47;<5;5;6;<5;12;16;0;<5;6;35;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46152;Llocnou de la Corona;10;0;<5;<5;0;0;<5;0;<5;<5;6;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46153;Llocnou de Sant Jeroni;31;<5;<5;<5;<5;8;13;0;<5;<5;28;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46154;Llanera de Ranes;72;6;10;16;7;8;25;<5;14;8;40;9
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46155;Llaurí;62;<5;16;18;<5;10;13;0;<5;7;50;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46156;Llombai;117;6;13;27;<5;34;35;11;17;9;76;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46157;Llosa de Ranes, la;166;<5;17;33;<5;44;66;5;19;13;116;13
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46158;Macastre;103;<5;14;29;<5;23;30;<5;15;8;69;10
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46159;Manises;2553;94;374;533;94;539;919;31;283;176;1961;102
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46160;Manuel;138;<5;15;27;<5;43;47;9;13;5;105;6
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46161;Marines;118;7;13;27;<5;29;39;<5;10;6;96;<5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46162;Massalavés;110;<5;11;28;<5;34;29;12;12;5;73;8
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46163;Massalfassar;123;<5;24;23;<5;29;44;<5;19;<5;92;5
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46164;Massamagrell;1076;47;151;231;28;246;373;26;145;83;759;63
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46165;Massanassa;697;24;112;132;25;160;244;11;87;35;515;49
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46166;Meliana;657;19;86;150;8;134;260;11;87;50;459;50
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46167;Millares;41;<5;<5;9;<5;<5;22;0;<5;<5;34;0
202301;Enero de 2023;10;Comunitat Valenciana;46;Valencia/Valéncia;46168;Miramar;143;6;23;29;0;31;54;<5;9;8;120;<5
